stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
ES:Euskotren:Place:2616_Vestibulo_D1:,,Atondoa,,"Calle Geltoki, 1 bajo / Mundaka",43.408842,-2.701078,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2616:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2616_Vestibulo_H1:,,Atondoa,,"Calle Geltoki, 1 bajo / Mundaka",43.408842,-2.701078,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2616:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2617_Area_A1:,,Area 1,,Calle Zumaia / Bilbao,43.264229,-2.912749,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2617:,,2,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2617_Area_A2:,,Area 2,,Calle Zumaia / Bilbao,43.264229,-2.912749,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2617:,,2,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2617_Area_A3:,,Area 3,,Calle Zumaia / Bilbao,43.264229,-2.912749,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2617:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2617_Area_A4:,,Area 4,,Calle Zumaia / Bilbao,43.264229,-2.912749,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2617:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2617_Area_A5:,,Area 5,,Calle Zumaia / Bilbao,43.264229,-2.912749,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2617:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2617_Area_A6:,,Area 6,,Calle Zumaia / Bilbao,43.264229,-2.912749,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2617:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2617_Area_A7:,,Area 7,,Calle Zumaia / Bilbao,43.264229,-2.912749,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2617:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2617_Vestibulo_D1:,,Atondoa,,Calle Zumaia / Bilbao,43.264229,-2.912749,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2617:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2617_Vestibulo_D2:,,Atondoa,,Calle Zumaia / Bilbao,43.264229,-2.912749,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2617:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2617_Vestibulo_H1:,,Atondoa,,Calle Zumaia / Bilbao,43.264229,-2.912749,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2617:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2617_Vestibulo_H2:,,Atondoa,,Calle Zumaia / Bilbao,43.264229,-2.912749,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2617:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2617_Vestibulo_H3:,,Atondoa,,Calle Zumaia / Bilbao,43.264229,-2.912749,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2617:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2617_Vestibulo_H4:,,Atondoa,,Calle Zumaia / Bilbao,43.264229,-2.912749,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2617:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2617_Vestibulo_H5:,,Atondoa,,Calle Zumaia / Bilbao,43.264229,-2.912749,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2617:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2617_Vestibulo_H6:,,Atondoa,,Calle Zumaia / Bilbao,43.264229,-2.912749,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2617:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2618_Area_A1:,,Area 1,,"Calle Geltoki, 2 / Durango",43.170183,-2.636888,ES:Euskotren:Zone:7:,,3,ES:Euskotren:StopPlace:2618:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2618_Area_A2:,,Area 2,,"Calle Geltoki, 2 / Durango",43.170183,-2.636888,ES:Euskotren:Zone:7:,,3,ES:Euskotren:StopPlace:2618:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2618_Area_A3:,,Area 3,,"Calle Geltoki, 2 / Durango",43.170183,-2.636888,ES:Euskotren:Zone:7:,,3,ES:Euskotren:StopPlace:2618:,,2,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2618_Vestibulo_D2:,,Atondoa,,"Calle Geltoki, 2 / Durango",43.170183,-2.636888,ES:Euskotren:Zone:7:,,3,ES:Euskotren:StopPlace:2618:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2618_Vestibulo_H1:,,Atondoa,,"Calle Geltoki, 2 / Durango",43.170183,-2.636888,ES:Euskotren:Zone:7:,,3,ES:Euskotren:StopPlace:2618:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2618_Vestibulo_H2:,,Atondoa,,"Calle Geltoki, 2 / Durango",43.170183,-2.636888,ES:Euskotren:Zone:7:,,3,ES:Euskotren:StopPlace:2618:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2618_Vestibulo_H3:,,Atondoa,,"Calle Geltoki, 2 / Durango",43.170183,-2.636888,ES:Euskotren:Zone:7:,,3,ES:Euskotren:StopPlace:2618:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2619_Area_A1:,,Area 1,,"Estación, 21, bajo / Eibar",43.187065,-2.465858,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2619:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2619_Area_A2:,,Area 2,,"Estación, 21, bajo / Eibar",43.187065,-2.465858,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2619:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2619_Vestibulo_D1:,,Atondoa,,"Estación, 21, bajo / Eibar",43.187065,-2.465858,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2619:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2619_Vestibulo_H1:,,Atondoa,,"Estación, 21, bajo / Eibar",43.187065,-2.465858,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2619:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2620_Area_A1:,,Area 1,,Barrio de Barroeta / Bedia,43.206166,-2.798034,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2620:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2620_Area_A2:,,Area 2,,Barrio de Barroeta / Bedia,43.206166,-2.798034,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2620:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2620_Area_A3:,,Area 3,,Barrio de Barroeta / Bedia,43.206166,-2.798034,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2620:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2620_Area_A4:,,Area 4,,Barrio de Barroeta / Bedia,43.206166,-2.798034,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2620:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2620_Vestibulo_D1:,,Vestibulo D1,,Barrio de Barroeta / Bedia,43.206166,-2.798034,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2620:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2620_Vestibulo_H1:,,Vestibulo H1,,Barrio de Barroeta / Bedia,43.206166,-2.798034,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2620:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2621_Vestibulo_D1:,,Atondoa,,Paseo de Lugaritz / Donostia-San Sebastián,43.302646,-2.000204,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2621:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2621_Vestibulo_H1:,,Atondoa,,Paseo de Lugaritz / Donostia-San Sebastián,43.302646,-2.000204,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2621:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2622_Area_A1:,,Area ,,"Trenbide kalea, 14, bajo / Elgoibar",43.213448,-2.415885,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2622:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2622_Area_A2:,,Area 2,,"Trenbide kalea, 14, bajo / Elgoibar",43.213448,-2.415885,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2622:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2622_Area_A3:,,Area 3,,"Trenbide kalea, 14, bajo / Elgoibar",43.213448,-2.415885,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2622:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2622_Vestibulo_D2:,,Atondoa (geltokikoa),,"Trenbide kalea, 14, bajo / Elgoibar",43.213448,-2.415885,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2622:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2622_Vestibulo_H1:,,Atondoa (kanpokoa),,"Trenbide kalea, 14, bajo / Elgoibar",43.213448,-2.415885,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2622:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2622_Vestibulo_H2:,,Atondoa (geltokikoa),,"Trenbide kalea, 14, bajo / Elgoibar",43.213448,-2.415885,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2622:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2624_Vestibulo_D1:,,Atondoa,,"Avd. Jose Elosegi, 297 / Donostia-San Sebastián",43.320059,-1.937832,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2624:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2624_Vestibulo_H1:,,Atondoa,,"Avd. Jose Elosegi, 297 / Donostia-San Sebastián",43.320059,-1.937832,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2624:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2625_Area_A1:,,Area 1,,Avda. Fanderia / Errenteria,43.308241,-1.889394,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2625:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2625_Vestibulo_D2:,,Atondoa,,Avda. Fanderia / Errenteria,43.308227,-1.889402,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2625:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2625_Vestibulo_H1:,,Atondoa,,Avda. Fanderia / Errenteria,43.308227,-1.889402,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2625:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2625_Vestibulo_H2:,,Atondoa,,Avda. Fanderia / Errenteria,43.308227,-1.889402,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2625:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2629_Vestibulo_D1:,,Atondoa,,Camino de Molinaga / Loiu,43.294457,-2.905544,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2629:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2629_Vestibulo_H1:,,Atondoa,,Camino de Molinaga / Loiu,43.294461,-2.905488,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2629:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2631_Area_A1:,,Area 1,,"Paseo de Larratxo, 95 / Donostia-San Sebastián",43.316674,-1.929814,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2631:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2631_Area_A2:,,Area 2,,"Paseo de Larratxo, 95 / Donostia-San Sebastián",43.316674,-1.929814,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2631:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2631_Area_A3:,,Area 3,,"Paseo de Larratxo, 95 / Donostia-San Sebastián",43.316674,-1.929814,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2631:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2631_Area_A4:,,Area 4,,"Paseo de Larratxo, 95 / Donostia-San Sebastián",43.316674,-1.929814,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2631:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2631_Vestibulo_D1:,,Atondoa,,"Paseo de Larratxo, 95 / Donostia-San Sebastián",43.316674,-1.929814,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2631:,,2,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2631_Vestibulo_D2:,,Atondoa,,"Paseo de Larratxo, 95 / Donostia-San Sebastián",43.316674,-1.929814,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2631:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2631_Vestibulo_H1:,,Atondoa,,"Paseo de Larratxo, 95 / Donostia-San Sebastián",43.316674,-1.929814,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2631:,,2,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2631_Vestibulo_H2:,,Atondoa,,"Paseo de Larratxo, 95 / Donostia-San Sebastián",43.316674,-1.929814,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2631:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2632_Area_A1:,,Area 1,,Avda. Elizatxo / Irun,43.330444,-1.816976,ES:Euskotren:Zone:43:,,3,ES:Euskotren:StopPlace:2632:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2632_Area_A2:,,Area 2,,Avda. Elizatxo / Irun,43.330444,-1.816976,ES:Euskotren:Zone:43:,,3,ES:Euskotren:StopPlace:2632:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2632_Vestibulo_H1:,,Atondoa,,Avda. Elizatxo / Irun,43.330444,-1.816976,ES:Euskotren:Zone:43:,,3,ES:Euskotren:StopPlace:2632:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2633_Area_A1:,,Area 1,,"Plaza Arakistain, 6 / Deba",43.294308,-2.355492,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2633:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2633_Vestibulo_D1:,,Atondoa,,"Plaza Arakistain, 6 / Deba",43.293681,-2.355604,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2633:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2633_Vestibulo_H1:,,Atondoa,,"Plaza Arakistain, 6 / Deba",43.293681,-2.355604,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2633:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2635_Vestibulo_H1:,,Atondoa,,Calle de Amaña / Eibar,43.184872,-2.479785,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2635:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2636_Vestibulo_D1:,,Atondoa,,Calle de los Balleneros / Irun,43.336518,-1.803734,ES:Euskotren:Zone:43:,,3,ES:Euskotren:StopPlace:2636:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2636_Vestibulo_H1:,,Atondoa,,Calle de los Balleneros / Irun,43.336518,-1.803734,ES:Euskotren:Zone:43:,,3,ES:Euskotren:StopPlace:2636:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2637_Vestibulo_D1:,,Atondoa,,"Calle Sabino Arana, 42, bajo / Amorebieta-Etxano",43.216576,-2.736155,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2637:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2637_Vestibulo_H1:,,Atondoa,,"Calle Sabino Arana, 42, bajo / Amorebieta-Etxano",43.216576,-2.736155,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2637:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2638_Area_A1:,,Area 1,,"Barrio de Aretxalde,156 / Lezama",43.276579,-2.846327,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2638:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2638_Area_A2:,,Area 2,,"Barrio de Aretxalde,156 / Lezama",43.276579,-2.846327,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2638:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2638_Area_A3:,,Area 3,,"Barrio de Aretxalde,156 / Lezama",43.276579,-2.846327,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2638:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2638_Vestibulo_D1:,,Atondoa,,"Barrio de Aretxalde,156 / Lezama",43.276482,-2.846036,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2638:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2638_Vestibulo_D2:,,Atondoa,,"Barrio de Aretxalde,156 / Lezama",43.276453,-2.84618,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2638:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2638_Vestibulo_H1:,,Atondoa,,"Barrio de Aretxalde,156 / Lezama",43.276501,-2.846,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2638:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2638_Vestibulo_H2:,,Atondoa,,"Barrio de Aretxalde,156 / Lezama",43.276429,-2.84614,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2638:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2639_Area_A1:,,Area 1,,"C/ Bernar Etxepare, 33 / Etxebarri",43.250278,-2.889793,ES:Euskotren:Zone:18:,,3,ES:Euskotren:StopPlace:2639:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2639_Area_A2:,,Area 2,,"C/ Bernar Etxepare, 33 / Etxebarri",43.250278,-2.889793,ES:Euskotren:Zone:18:,,3,ES:Euskotren:StopPlace:2639:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2639_Vestibulo_D1:,,Atondoa,,"C/ Bernar Etxepare, 33 / Etxebarri",43.250278,-2.889793,ES:Euskotren:Zone:18:,,3,ES:Euskotren:StopPlace:2639:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2639_Vestibulo_H1:,,Atondoa,,"C/ Bernar Etxepare, 33 / Etxebarri",43.250278,-2.889793,ES:Euskotren:Zone:18:,,3,ES:Euskotren:StopPlace:2639:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2640_Area_A1:,,Area 1,,"Calle de Barrena, 9-11 / Eibar",43.190078,-2.456818,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2640:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2640_Area_A2:,,Area 2,,"Calle de Barrena, 9-11 / Eibar",43.190078,-2.456818,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2640:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2640_Vestibulo_D1:,,Atondoa,,"Calle de Barrena, 9-11 / Eibar",43.190078,-2.456818,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2640:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2640_Vestibulo_H1:,,Atondoa,,"Calle de Barrena, 9-11 / Eibar",43.190078,-2.456818,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2640:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2641_Area_A10:,,Area 10,,Calle Trauko / Bilbao,43.266825,-2.919685,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2641:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2641_Area_A1:,,Area 1,,Calle Trauko / Bilbao,43.265546,-2.920575,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2641:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2641_Area_A2:,,Area 2,,Calle Trauko / Bilbao,43.266825,-2.919685,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2641:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2641_Area_A3:,,Area 3,,Calle Trauko / Bilbao,43.266825,-2.919685,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2641:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2641_Area_A4:,,Area 4,,Calle Trauko / Bilbao,43.266825,-2.919685,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2641:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2641_Area_A5:,,Area 5,,Calle Trauko / Bilbao,43.266825,-2.919685,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2641:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2641_Area_A6:,,Area 6,,Calle Trauko / Bilbao,43.266825,-2.919685,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2641:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2641_Area_A7:,,Area 7,,Calle Trauko / Bilbao,43.266825,-2.919685,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2641:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2641_Area_A8:,,Area 8,,Calle Trauko / Bilbao,43.266825,-2.919685,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2641:,,2,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2641_Area_A9:,,Area 9,,Calle Trauko / Bilbao,43.266825,-2.919685,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2641:,,2,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2641_Vestibulo_D1:,,Atondoa,,Calle Trauko / Bilbao,43.266825,-2.919685,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2641:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2641_Vestibulo_D2:,,Atondoa,,Calle Trauko / Bilbao,43.266825,-2.919685,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2641:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2641_Vestibulo_H1:,,Atondoa,,Calle Trauko / Bilbao,43.266825,-2.919685,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2641:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2641_Vestibulo_H2:,,Atondoa,,Calle Trauko / Bilbao,43.266825,-2.919685,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2641:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2641_Vestibulo_H3:,,Atondoa,,Calle Trauko / Bilbao,43.266825,-2.919685,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2641:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2641_Vestibulo_H4:,,Atondoa,,Calle Trauko / Bilbao,43.266825,-2.919685,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2641:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2642_Vestibulo_D1:,,Atondoa,,Mikel Zarate Plaza / Zamudio,43.284349,-2.864819,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2642:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2642_Vestibulo_H1:,,Atondoa,,Mikel Zarate Plaza / Zamudio,43.284377,-2.864805,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2642:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2645_Area_A1:,,Area 1,,"Plaza estación, s/n bajo / Gernika-Lumo",43.314515,-2.675856,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2645:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2645_Area_A2:,,Area 2,,"Plaza estación, s/n bajo / Gernika-Lumo",43.314515,-2.675856,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2645:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2645_Area_A3:,,Area 3,,"Plaza estación, s/n bajo / Gernika-Lumo",43.314515,-2.675856,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2645:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2645_Vestibulo_H1:,,Atondoa,,"Plaza estación, s/n bajo / Gernika-Lumo",43.314416,-2.676147,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2645:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2645_Vestibulo_H2:,,Atondoa,,"Plaza estación, s/n bajo / Gernika-Lumo",43.314566,-2.676087,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2645:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2646_Area_A1:,,Area 1,,"Avd. Cervantes, 8 bajo / Basauri",43.24048,-2.879442,ES:Euskotren:Zone:4:,,3,ES:Euskotren:StopPlace:2646:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2647_Area_A1:,,Area 1,,"Avd. de Añorga, 12 / Donostia-San Sebastián",43.29149,-1.994667,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2647:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2647_Area_A2:,,Area 2,,"Avd. de Añorga, 12 / Donostia-San Sebastián",43.29149,-1.994667,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2647:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2647_Vestibulo_D1:,,Atondoa,,"Avd. de Añorga, 12 / Donostia-San Sebastián",43.291369,-1.99439,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2647:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2647_Vestibulo_H1:,,Atondoa,,"Avd. de Añorga, 12 / Donostia-San Sebastián",43.291369,-1.99439,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2647:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2648_Area_A1:,,Area 1,,Plaza Sagastieder / Donostia-San Sebastián,43.314918,-1.954765,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2648:,,2,ES:Euskotren:Level:Level:0:,
